"DateTime","city","country","shape"
2001-04-28,"yakima","us","unknown"
2009-12-12,"yakima","us","unknown"
2007-08-07,"yakima","us","unknown"
2004-07-25,"yakima","us","unknown"
2010-11-21,"yakima","us","unknown"
2003-09-17,"yakima","us","unknown"
2011-07-04,"yankton","us","unknown"
2009-04-14,"yankton (gavins point dam)","us","unknown"
2002-08-16,"yanush","us","unknown"
2007-08-07,"yardville","us","unknown"
2012-03-16,"yarmouth port","us","unknown"
2008-03-04,"yellowknife (canada)","ca","unknown"
2004-09-09,"yeovil (somerset) (uk/england)","gb","unknown"
2009-05-12,"yeovil (uk/england)","gb","unknown"
2012-05-13,"yerevan (armenia)",NA,"unknown"
2011-10-10,"yerington","us","unknown"
2002-12-23,"yogyakarta (indonesia)",NA,"unknown"
2004-03-02,"yorba linda","us","unknown"
2009-12-12,"york","us","unknown"
2013-05-15,"york","us","unknown"
1999-12-16,"york","us","unknown"
2004-08-24,"york","us","unknown"
2013-11-20,"yorktown","us","unknown"
2004-04-09,"yosemite n.p.",NA,"unknown"
2007-10-08,"youngstown","us","unknown"
2011-03-10,"youngsville","us","unknown"
2009-08-05,"ypsilanti","us","unknown"
2000-03-07,"ypsilanti (pittsfield township)","us","unknown"
2006-12-07,"yuba city","us","unknown"
2011-10-10,"yuba city","us","unknown"
2000-12-02,"yucaipa","us","unknown"
2005-05-11,"yucca valley","us","unknown"
2008-08-12,"yucca valley","us","unknown"
2002-10-15,"yukon (canada)",NA,"unknown"
2014-01-16,"yuma","us","unknown"
2000-06-06,"yuma","us","unknown"
2001-08-05,"yuma (20-25 miles west of) near i-8/mexican border.  proba",NA,"unknown"
2011-05-29,"zadar (croatia)",NA,"unknown"
2004-10-27,"zagreb (croatia)",NA,"unknown"
2006-10-30,"zagreb (croatia)",NA,"unknown"
2003-09-24,"zanesville","us","unknown"
2013-09-09,"zanesville","us","unknown"
2010-07-06,"zebulon","us","unknown"
2008-03-04,"zimmerman",NA,"unknown"
2008-08-12,"zion","us","unknown"
2008-02-14,"zurich (switzerland)",NA,"unknown"
2001-08-12,"zwevegem (belgium)",NA,"unknown"
2008-06-12,"((hoax))",NA,NA
2000-09-17,"((name of town deleted))",NA,NA
2010-11-21,"((unspecified location))",NA,NA
2002-09-29,"(republic of ireland)",NA,NA
2004-10-27,"aberdeen (uk/scotland)","gb",NA
2001-08-05,"abilene","us",NA
2011-10-10,"ada","us",NA
2010-04-13,"ada","us",NA
1999-11-02,"adair county","us",NA
2014-01-24,"adams/friendship (in eastern sky)",NA,NA
1999-11-02,"adamsville","us",NA
1999-11-02,"addison","us",NA
1999-11-02,"adelaide (south australia)","au",NA
2006-12-07,"afton",NA,NA
2006-07-16,"ahmecgarh (india)",NA,NA
1999-11-30,"alameda naval air station/marine corp air wing bubble",NA,NA
2002-04-25,"alamo lake",NA,NA
2002-10-28,"albany","us",NA
2002-11-04,"albany","us",NA
2002-10-28,"albany","us",NA
2002-10-28,"albany","us",NA
2006-12-07,"albany","us",NA
1999-11-02,"albany","us",NA
1999-11-02,"albany","us",NA
1999-11-02,"albany","us",NA
2010-04-13,"alberta (canada)",NA,NA
2005-05-11,"alberta (canada)",NA,NA
1999-10-02,"albertson","us",NA
2008-06-12,"albion","us",NA
1998-11-01,"albuquerque","us",NA
2009-03-19,"albuquerque","us",NA
1999-11-02,"albuquerque","us",NA
1999-11-02,"albuquerque","us",NA
2011-12-12,"albuquerque","us",NA
2001-08-05,"albuquerque","us",NA
2009-08-05,"albuquerque","us",NA
2009-03-19,"albuquerque","us",NA
1999-08-30,"albuquerque","us",NA
2005-10-11,"albuquerque","us",NA
2013-09-30,"albuquerque","us",NA
2012-09-24,"albuquerque","us",NA
2012-09-24,"albuquerque","us",NA
2004-07-08,"alden","us",NA
2000-12-02,"aldergrove (canada)","ca",NA
2004-12-14,"alexandria","us",NA
1999-11-02,"alexandria","us",NA
2009-08-05,"alexandria","us",NA
1999-11-02,"alfalfa","us",NA
2013-02-04,"alford (aberdeenshire)(uk/scotland)","gb",NA
2011-03-10,"algoma","us",NA
2005-01-19,"alice springs  (nt&#44 australia)","au",NA
1999-11-02,"alice springs  (nt&#44 australia)","au",NA
2002-08-16,"allahbad (india)",NA,NA
2009-04-14,"allentown","us",NA
1999-11-02,"allentown","us",NA
2008-07-05,"alma","us",NA
1999-11-30,"alpena","us",NA
2008-08-12,"alpheretta",NA,NA
2013-06-02,"alto","us",NA
2012-08-19,"altoona","us",NA
1999-09-12,"alturas","us",NA
1999-11-02,"alturas","us",NA
1999-11-02,"american canyon","us",NA
2013-12-12,"american fork","us",NA
2008-03-04,"amity","us",NA
1999-11-02,"ammon","us",NA
1999-11-02,"amsterdam","us",NA
2007-08-07,"anacortes","us",NA
2001-11-20,"anaheim","us",NA
1999-11-02,"anaheim","us",NA
1999-11-02,"anaheim","us",NA
2007-10-08,"anaheim","us",NA
2013-02-04,"anchorage","us",NA
2014-05-08,"anchorage","us",NA
1999-11-02,"anderson","us",NA
2010-11-21,"andros island (bahamas)",NA,NA
1999-11-02,"ann arbor","us",NA
2007-08-07,"ann arbor","us",NA
2012-12-21,"annapolis","us",NA
2009-03-19,"annapolis","us",NA
2012-08-05,"annapolis (near)","us",NA
2011-01-05,"anonymous",NA,NA
2014-02-21,"anthony","us",NA
1999-11-02,"antioch","us",NA
2009-04-14,"apache junction","us",NA
2011-05-02,"applachian mountains",NA,NA
1999-11-02,"apple valley","us",NA
2006-10-30,"applegate","us",NA
2002-09-19,"appleton","us",NA
2011-03-23,"appleton (lawrence university)","us",NA
1999-11-02,"arcadia","us",NA
1999-08-10,"arcadia","us",NA
1999-11-02,"arcadia shores",NA,NA
2000-08-19,"arizona (city unknown_",NA,NA
2006-10-30,"arizona (in-flight)",NA,NA
2003-08-04,"arizona (rural)",NA,NA
2005-10-20,"arlington","us",NA
1999-11-02,"arlington","us",NA
2014-03-18,"arlington","us",NA
1999-11-02,"arlington","us",NA
1999-11-02,"arlington","us",NA
1999-11-02,"arlington","us",NA
1999-11-02,"arlington","us",NA
2009-08-05,"arundel (uk/england)","gb",NA
2012-01-12,"arvada","us",NA
2013-08-30,"asheville","us",NA
2000-09-17,"athens (greece)",NA,NA
2011-12-12,"atherton (australia)","au",NA
2004-09-01,"athrugiriya (sri lanka)",NA,NA
2003-10-31,"atkins",NA,NA
2003-02-25,"atkins (near)",NA,NA
1999-11-17,"atlanta","us",NA
1999-11-02,"atlanta","us",NA
2000-12-02,"atlanta","us",NA
2003-09-04,"atlanta","us",NA
2002-03-19,"atlantic ocean (bermuda)",NA,NA
2010-08-24,"atlantic ocean (uscg cutter &quot;spencer&quot;)",NA,NA
1999-11-02,"atolicita hills",NA,NA
1999-11-02,"auburn","us",NA
1999-11-02,"auburn","us",NA
1999-11-02,"auburn","us",NA
1999-11-02,"auburn","us",NA
1999-11-02,"auburn","us",NA
1999-11-02,"auburn","us",NA
2001-08-05,"auburn","us",NA
2000-07-23,"auburn","us",NA
1999-11-02,"auburn","us",NA
1999-11-02,"auburn","us",NA
2002-01-11,"auburn","us",NA
1999-11-02,"auburn","us",NA
1999-11-02,"auburn","us",NA
2005-06-20,"auckland (new zealand)",NA,NA
2011-05-02,"augusta","us",NA
1999-11-02,"augusta","us",NA
2012-10-30,"augusta","us",NA
2012-02-10,"aurora","us",NA
1999-11-02,"aurora","us",NA
1999-11-02,"aurora","us",NA
2007-02-01,"aurora/wheaton/warrenville areas",NA,NA
1999-11-02,"austin","us",NA
2006-10-30,"austin","us",NA
1999-01-28,"austin","us",NA
2001-02-18,"austin","us",NA
2013-02-18,"austin","us",NA
1999-11-02,"austin","us",NA
2008-06-12,"austin","us",NA
2000-12-02,"austintown","us",NA
2014-05-02,"avon","us",NA
1999-11-02,"avondale","us",NA
2002-04-08,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
1999-11-02,"bakersfield","us",NA
2006-10-30,"baku (azerbaijan)",NA,NA
2004-04-09,"baltimore","us",NA
1999-11-02,"baltimore","us",NA
1999-11-02,"baltimore","us",NA
1999-11-02,"baltimore","us",NA
2012-06-20,"baltimore","us",NA
1999-11-02,"baltimore","us",NA
1999-11-02,"bandy",NA,NA
2002-05-14,"bangalore (india)",NA,NA
2010-11-21,"bangor","us",NA
2009-12-12,"bangor","us",NA
2010-02-14,"barcelona (spain)",NA,NA
2006-10-30,"barksdale afb (shreveport)",NA,NA
2001-02-18,"barnaul (russia)",NA,NA
2001-02-18,"barnaul (russia)",NA,NA
2004-05-04,"barnegat",NA,NA
2003-08-28,"barnoldswick (uk/england)","gb",NA
2008-03-04,"barre","us",NA
2002-08-16,"barrington","us",NA
2004-01-22,"barstow","us",NA
2001-11-20,"barstow","us",NA
1999-11-02,"bartlett","us",NA
1999-11-02,"basking ridge","us",NA
2005-12-16,"bastrop","us",NA
1999-11-02,"batesburg","us",NA
1999-10-02,"batesville","us",NA
1999-11-02,"bath","us",NA
2000-12-02,"bath (uk/england)","gb",NA
2008-02-14,"baton rouge","us",NA
2004-09-01,"baton rouge","us",NA
1999-11-02,"battle creek","us",NA
2011-01-31,"bauxite","us",NA
2012-01-12,"bayville","us",NA
2004-01-17,"beatty (near)","us",NA
2007-02-01,"beaver","us",NA
1999-11-02,"beaver creek","us",NA
1999-11-02,"beaverton","us",NA
2013-11-11,"beaverton","us",NA
1999-11-02,"beaverton","us",NA
1999-11-02,"beaverton","us",NA
1999-11-02,"beaverton","us",NA
1999-11-02,"beaverton","us",NA
1999-11-02,"beaverton","us",NA
1999-10-02,"beaverton","us",NA
1999-11-02,"bedford","us",NA
2006-10-30,"bel air","us",NA
2008-03-31,"belgium",NA,NA
2009-08-27,"bell","us",NA
1999-11-02,"belle fourche","us",NA
2005-12-16,"belleville","us",NA
2001-03-16,"belleville","us",NA
1999-11-02,"belleville","us",NA
2012-10-30,"bellevue","us",NA
1999-11-02,"bellevue","us",NA
1999-11-02,"bellevue","us",NA
1999-11-02,"bellevue","us",NA
1999-11-02,"bellevue","us",NA
1999-11-02,"bellevue","us",NA
1999-06-23,"bellevue","us",NA
2004-06-04,"bellevue","us",NA
1999-11-02,"bellevue","us",NA
2001-11-20,"bellevue","us",NA
1999-11-02,"bellevue","us",NA
2010-07-28,"bellevue","us",NA
2001-08-05,"bellflower","us",NA
1999-11-02,"bellflower","us",NA
1999-11-02,"bellingham","us",NA
1999-11-02,"belmont","us",NA
1999-11-02,"belmont","us",NA
1999-11-02,"bend","us",NA
2009-06-09,"bend","us",NA
2013-07-03,"benson landing","us",NA
2011-01-05,"benson landing","us",NA
2002-07-01,"berryville","us",NA
1999-11-02,"berthid",NA,NA
1999-11-02,"bessemer","us",NA
2013-05-15,"bethany","us",NA
1999-11-02,"bethesda","us",NA
2009-08-27,"beverly beach","us",NA
1999-11-02,"biddeford","us",NA
2010-02-14,"big bend park",NA,NA
1999-11-02,"big flats","us",NA
1999-11-02,"big pine","us",NA
2009-12-12,"big sandy","us",NA
2010-05-12,"big sur","us",NA
2010-06-23,"billerica","us",NA
1999-11-02,"billings","us",NA
1999-11-02,"billings","us",NA
2001-08-05,"billings","us",NA
1999-11-02,"binghamton","us",NA
1999-11-02,"birmingham","us",NA
1999-11-02,"birmingham","us",NA
1999-11-02,"birmingham","us",NA
2014-03-27,"birmingham (uk/england)","gb",NA
2003-08-28,"birmingham (uk/england)","gb",NA
1999-11-02,"bishop","us",NA
1999-08-30,"bishop (south of&#44 hwy 395)","us",NA
1999-11-02,"bismarck","us",NA
1999-11-02,"black hills",NA,NA
2012-03-13,"black river","us",NA
1999-11-02,"black shear",NA,NA
2002-08-28,"blackpool (uk/england)","gb",NA
2011-03-10,"blanchester","us",NA
1999-11-02,"bloomington","us",NA
1999-11-02,"blossburg","us",NA
2004-06-23,"blountville","us",NA
2012-06-08,"blue point","us",NA
1999-11-02,"boerne","us",NA
1998-03-07,"boiling springs (outside of&#44 traveling on highway)","us",NA
1999-11-02,"boise","us",NA
1999-11-02,"boise","us",NA
2001-04-28,"boise","us",NA
1999-11-02,"boise","us",NA
1999-11-02,"boise","us",NA
1999-11-02,"boise","us",NA
1999-11-02,"boise","us",NA
2002-04-08,"bokeelia","us",NA
1999-11-02,"bolivia","us",NA
2001-02-18,"bolton (uk/england)","gb",NA
2001-08-05,"bombay (india)",NA,NA
1999-11-02,"bonanza","us",NA
1999-11-02,"boring","us",NA
1999-11-02,"boring","us",NA
2002-07-01,"bosque","us",NA
1999-11-02,"boston","us",NA
2005-05-11,"boston","us",NA
2010-11-21,"bothell","us",NA
1999-11-02,"bothell","us",NA
1999-11-02,"bothell","us",NA
1999-11-02,"bothell","us",NA
1999-11-02,"bothell","us",NA
2008-07-05,"bothell","us",NA
1999-11-02,"bothell","us",NA
2003-09-28,"bothell","us",NA
1999-11-02,"bothell","us",NA
1999-11-02,"bothell","us",NA
2012-11-19,"boulder","us",NA
1999-11-02,"boulder","us",NA
1999-11-02,"boulder creek","us",NA
2000-02-16,"bouse","us",NA
1999-11-02,"bowie","us",NA
2006-10-30,"bowling green","us",NA
1999-11-02,"boyertown","us",NA
2001-11-20,"boyne city","us",NA
2005-05-11,"bozeman","us",NA
2002-08-16,"bradenton","us",NA
2002-08-16,"bradenton","us",NA
2009-12-12,"bradford (uk/england)","gb",NA
2000-12-02,"brampton (near toronto) (canada)","ca",NA
2003-07-16,"brandon","us",NA
1999-11-02,"branford","us",NA
1999-11-02,"brawley","us",NA
2005-09-15,"brazil",NA,NA
2004-03-17,"breckenridge","us",NA
1999-11-02,"breezewood","us",NA
2014-01-10,"bremen (germany)","de",NA
1999-11-02,"bremerton","us",NA
2007-04-27,"bremerton","us",NA
2002-06-12,"bremerton","us",NA
1999-11-02,"bremerton","us",NA
1999-11-02,"bremerton","us",NA
2012-11-04,"brenham","us",NA
1999-11-02,"brentwood","us",NA
1999-10-02,"brentwood","us",NA
1999-01-28,"brentwood (long island)","us",NA
2012-06-05,"bridgewater",NA,NA
1999-05-24,"brigham city/ogden (between)",NA,NA
2004-07-25,"brighton (uk/england)","gb",NA
1999-01-28,"brisbane (near) (queensland&#44 australia)","au",NA
2001-04-01,"brisbane (qld&#44 australia)","au",NA
2004-11-09,"brisbane (qld&#44 australia)","au",NA
2005-04-16,"brisbane (qld&#44 australia)","au",NA
2006-10-30,"bristol","us",NA
2001-04-28,"bristol","us",NA
2004-01-22,"bristol","us",NA
2011-12-12,"bristow","us",NA
1999-11-02,"brockton","us",NA
1999-11-02,"brooklyn",NA,NA
1999-11-02,"brooklyn",NA,NA
1999-11-02,"brooklyn","us",NA
2002-01-11,"brooksville","us",NA
1999-11-02,"brooksville","us",NA
2000-01-22,"brownell","us",NA
1999-11-02,"brunswick county",NA,NA
2013-08-30,"brunswick county","us",NA
2002-10-28,"bry sur marne  (near paris) (france)",NA,NA
2000-03-16,"buckeye (1-10 milepost 107 heading eastbound",NA,NA
1999-10-02,"buena park","us",NA
2004-12-03,"buenos aires (argentina)",NA,NA
2013-10-23,"buenos aires (argentina)",NA,NA
2013-08-30,"buffalo","us",NA
2012-06-05,"buffalo pound provincial park (canada)",NA,NA
1999-11-02,"burbank","us",NA
2005-05-24,"burbank",NA,NA
1999-11-02,"burbank","us",NA
1999-11-02,"burien","us",NA
1999-11-02,"burley","us",NA
2010-08-30,"burlingame","us",NA
1999-11-02,"burlington","us",NA
2013-06-02,"burlington (canada)","ca",NA
2002-01-29,"burnaby (canada)","ca",NA
2010-11-21,"burnsville","us",NA
2001-08-05,"burnt hills (ballston lake)","us",NA
2010-07-28,"burr oak","us",NA
1999-06-23,"butler","us",NA
2008-10-31,"butte","us",NA
2002-07-01,"butte","us",NA
1999-11-02,"byron","us",NA
1999-11-02,"byron center","us",NA
1999-11-02,"cactus flats",NA,NA
1999-11-02,"california (rte. 40)",NA,NA
2007-08-07,"california (southern)",NA,NA
2014-05-08,"calimesa","us",NA
1999-11-02,"cam highway (?)",NA,NA
2008-07-05,"camanche",NA,NA
2008-06-12,"cambodia",NA,NA
1999-11-02,"cameron","us",NA
2006-02-14,"cameron park","us",NA
2012-01-24,"camp pendelton",NA,NA
1999-11-02,"campbell","us",NA
2013-09-09,"campbell","us",NA
2000-12-02,"campbell river (canada)","ca",NA
2007-02-01,"canada",NA,NA
1999-11-02,"canada",NA,NA
1999-11-02,"canberra (australia)","au",NA
2009-03-19,"canby","us",NA
1999-11-02,"canby","us",NA
2013-09-30,"canby","us",NA
2003-12-09,"cancun (mexico)",NA,NA
2009-12-12,"candle lake (canada)",NA,NA
1999-11-02,"cannis city",NA,NA
1999-11-02,"cannon",NA,NA
1999-01-28,"cannon afb/clovis",NA,NA
1999-11-02,"cannon beach","us",NA
2005-11-03,"canyonville","us",NA
2003-11-26,"capac","us",NA
2007-08-07,"cape breton (canada)",NA,NA
2012-12-20,"cape town (south africa)",NA,NA
2013-08-30,"captiva","us",NA
2009-03-19,"caracas",NA,NA
2009-12-12,"carbondale","us",NA
2008-07-05,"cardiff (uk/wales)","gb",NA
2003-09-04,"caribbean sea (uss w.s. sims)",NA,NA
2008-10-31,"carlyss","us",NA
2009-12-12,"carmel",NA,NA
1999-11-02,"carmichael","us",NA
2011-02-18,"carol stream","us",NA
1999-11-02,"carrollton","us",NA
2008-06-12,"carrollton","us",NA
2013-10-14,"carson city","us",NA
1999-11-02,"carson city","us",NA
1999-11-02,"carson city","us",NA
2001-08-05,"carteret","us",NA
2001-08-05,"carteret","us",NA
1999-11-02,"casa grande","us",NA
2002-11-20,"casalabate (italy)",NA,NA
2002-08-28,"cascade","us",NA
1999-11-02,"cascade mtns.",NA,NA
2005-02-08,"cashel (republic of ireland)",NA,NA
1999-11-02,"cashmere","us",NA
2009-03-19,"casper","us",NA
2004-07-25,"casselberry","us",NA
2006-02-14,"castle rock","us",NA
1999-11-02,"castle rock","us",NA
2012-12-21,"cedar rapids","us",NA
2012-12-21,"cedar rapids","us",NA
1999-11-02,"cedar springs","us",NA
1999-11-02,"cedar springs","us",NA
2013-08-30,"cedaredge","us",NA
2011-10-10,"centennial","us",NA
2011-12-12,"center city","us",NA
1999-10-02,"central florida",NA,NA
1999-11-17,"central lake","us",NA
2009-03-19,"cerritos","us",NA
1999-11-02,"champaign","us",NA
1999-11-02,"chandler","us",NA
1999-11-02,"chandler","us",NA
2004-07-08,"channelview","us",NA
2002-08-16,"chantilly","us",NA
2006-10-30,"chappaqua","us",NA
1999-11-02,"charleston","us",NA
1999-11-02,"charleston","us",NA
1999-11-02,"charleston","us",NA
2000-06-06,"charleston","us",NA
2002-01-11,"cheboygan","us",NA
2002-01-11,"cheboygan","us",NA
1999-11-02,"chelan","us",NA
2002-07-01,"chelmsford (uk/england)","gb",NA
2002-08-16,"chelmsford (uk/england)","gb",NA
2008-03-04,"cheney","us",NA
2013-05-15,"cherry hill","us",NA
2014-03-18,"cherry hill","us",NA
1999-11-02,"cherry hill","us",NA
1999-11-02,"cherry hill","us",NA
1999-11-02,"chesapeake","us",NA
2008-10-31,"chester","us",NA
2005-11-03,"chesterfield","us",NA
2010-04-13,"cheyenne","us",NA
2000-05-11,"chicago","us",NA
2006-12-07,"chicago","us",NA
2007-02-01,"chicago","us",NA
2013-05-15,"chicago","us",NA
2010-06-23,"chicago","us",NA
2011-05-02,"chicago","us",NA
1999-11-02,"chicago","us",NA
2008-06-12,"chicago","us",NA
2013-08-30,"chicago","us",NA
2005-09-02,"chicago","us",NA
2011-10-25,"chicago (albany park)","us",NA
2000-12-02,"chico","us",NA
1999-11-02,"chico","us",NA
2003-03-11,"chico","us",NA
2002-09-19,"chihuahua (mexico)",NA,NA
2002-09-19,"childs (near the verde hot springs)","us",NA
2014-02-07,"chilliwack (canada)","ca",NA
1999-11-02,"chimacum","us",NA
2005-09-02,"chinook","us",NA
2002-06-12,"christmas valley","us",NA
2008-06-12,"cicero","us",NA
2010-08-24,"cincinnati","us",NA
2003-02-11,"clackamas","us",NA
2001-02-18,"clackamas","us",NA
1999-11-02,"clairton","us",NA
2000-01-07,"claremont","us",NA
2005-11-03,"clark","us",NA
2010-02-14,"clarksburg","us",NA
1999-11-02,"clarksville","us",NA
1999-11-02,"clatonia","us",NA
2006-02-14,"claude","us",NA
1999-11-02,"clayton","us",NA
2013-04-12,"clayton","us",NA
1999-11-02,"cle elum","us",NA
2007-11-28,"clear lake","us",NA
2005-12-16,"clearfield/curwensville",NA,NA
2014-01-30,"clearwater","us",NA
1999-11-02,"clearwater","us",NA
1999-11-02,"cleburne","us",NA
2004-03-09,"clermont","us",NA
2003-12-19,"cleveland","us",NA
2003-03-21,"cleveland","us",NA
1999-11-02,"cleveland","us",NA
1999-11-02,"cleveland artcc",NA,NA
2008-04-17,"clifford","us",NA
2007-11-28,"clinton","us",NA
2012-01-12,"clinton","us",NA
2014-02-07,"clinton","us",NA
2003-07-23,"clinton","us",NA
1999-11-02,"clinton","us",NA
1999-11-02,"clinton","us",NA
2011-07-17,"clinton township",NA,NA
2009-08-05,"clive","us",NA
2008-08-12,"close to wellton",NA,NA
1999-11-02,"clovis","us",NA
2007-04-27,"cochabamba (bolivia)",NA,NA
2001-04-28,"cochin (india)",NA,NA
1999-11-02,"cocoa beach","us",NA
2008-08-12,"coeur d&#39alene","us",NA
2001-08-20,"coeur d&#39alene","us",NA
2009-12-12,"colchester","us",NA
2013-02-04,"cold lake (canada)","ca",NA
2004-07-25,"college park","us",NA
2006-05-15,"college station","us",NA
2012-12-20,"collingswood","us",NA
2005-11-03,"collinsville","us",NA
1999-11-02,"collinsville","us",NA
2011-02-23,"colmar manor","us",NA
2002-09-06,"coloma","us",NA
2000-12-02,"colonial beach","us",NA
2002-09-19,"colorado",NA,NA
2014-01-10,"colorado springs","us",NA
2002-10-28,"colorado springs","us",NA
1999-11-02,"colorado springs","us",NA
1999-11-02,"colorado springs","us",NA
2002-09-19,"colorado springs (norad)","us",NA
2007-10-08,"colordo springs",NA,NA
1999-11-02,"colton","us",NA
2003-10-15,"columbia","us",NA
1999-11-02,"columbia","us",NA
1999-11-02,"columbia","us",NA
2012-05-13,"columbia falls","us",NA
2008-04-17,"columbia&#44 wrightsville",NA,NA
2002-02-22,"columbus","us",NA
2001-12-05,"columbus","us",NA
1999-11-02,"columbus","us",NA
2008-06-12,"columbus","us",NA
2012-08-19,"columbus","us",NA
2000-03-16,"columbus (20 miles north of&#44 rt 71 southbound)","us",NA
1999-11-02,"columbus (canada)",NA,NA
1999-08-10,"columbus (north of&#44 at the 160mile post)","us",NA
1999-11-02,"colville reservation",NA,NA
1999-11-02,"comanche county","us",NA
1999-11-02,"comox bay (canada)",NA,NA
2011-05-29,"comptche","us",NA
1999-11-02,"concordia","us",NA
2013-02-04,"conneaut","us",NA
2002-02-22,"connecticut (unspecified)",NA,NA
2012-05-13,"conrad","us",NA
2005-05-11,"contocook",NA,NA
2013-04-12,"conway","us",NA
2009-01-10,"coolidge","us",NA
1999-11-02,"coon valley","us",NA
1999-11-02,"coos bay","us",NA
1999-11-02,"copley",NA,NA
2004-02-12,"coquille","us",NA
2003-08-28,"coquina key",NA,NA
2013-12-05,"coral gables","us",NA
1999-11-02,"coral gables","us",NA
2009-08-27,"coral springs","us",NA
1999-11-02,"cordova","us",NA
2002-05-14,"core","us",NA
2001-04-01,"coronado","us",NA
2002-09-19,"corpus christi","us",NA
2000-03-07,"corry","us",NA
1999-11-02,"cortero",NA,NA
1999-11-02,"corvallis","us",NA
2003-09-24,"corvallis","us",NA
2001-02-24,"corvallis (10 miles south of)","us",NA
1999-11-02,"costa mesa","us",NA
1999-11-02,"cottonwood","us",NA
2007-08-07,"cottonwood","us",NA
2012-04-18,"cottonwood (near)",NA,NA
2013-02-28,"cotulla","us",NA
1999-11-02,"council bluffs","us",NA
2010-08-24,"coventry (uk/england)","gb",NA
2013-11-20,"covington","us",NA
2001-08-05,"cozumel (mexico)",NA,NA
2009-01-10,"crafton",NA,NA
2006-12-07,"craig","us",NA
2012-10-30,"cranston","us",NA
2012-10-30,"cranston","us",NA
2013-05-15,"cranston","us",NA
1999-11-02,"crescent city","us",NA
1999-11-02,"crescent city","us",NA
2005-04-16,"crescent city","us",NA
1999-11-02,"crescent city","us",NA
1999-11-02,"crescent city","us",NA
2012-05-29,"crescent city","us",NA
1999-11-02,"crescent lake",NA,NA
2006-10-30,"crimea (ukraine))",NA,NA
2006-05-15,"croatia",NA,NA
1999-11-02,"cromwell","us",NA
2012-01-12,"crooked river ranch","us",NA
2002-02-22,"crown point","us",NA
2002-09-06,"crystal lake","us",NA
2006-10-30,"cuchara","us",NA
2014-03-18,"cuiaba (brazil)",NA,NA
2006-12-14,"cullman","us",NA
2014-05-02,"cullman","us",NA
2004-08-11,"culloden","us",NA
2003-08-28,"culpeper","us",NA
2013-07-14,"culver","us",NA
1999-11-02,"culver city","us",NA
1999-11-02,"culver city","us",NA
2008-02-14,"cumberland (canada)","ca",NA
1999-11-02,"dade county",NA,NA
2004-06-18,"dadeville","us",NA
2010-02-14,"dallas","us",NA
2003-02-25,"dallas","us",NA
2008-10-31,"dallas","us",NA
2013-09-30,"dallas","us",NA
2000-04-15,"dallas/duncanville area",NA,NA
2014-05-08,"dalton","us",NA
2013-12-12,"daly city","us",NA
2008-07-05,"daly city","us",NA
2013-07-22,"daly city/pacifica",NA,NA
2014-02-21,"danville","us",NA
1999-11-02,"danville","us",NA
2013-12-12,"davenport","us",NA
2004-09-09,"davenport","us",NA
1999-11-02,"dayton","us",NA
2000-01-07,"dayton","us",NA
2014-01-10,"dayton","us",NA
1999-11-02,"dayton","us",NA
2003-10-31,"dayton (wpafb)","us",NA
2012-08-19,"deadwood","us",NA
1999-11-02,"deer lodge","us",NA
2001-12-05,"del valle","us",NA
2002-09-06,"delafield","us",NA
2008-01-21,"dell city","us",NA
2005-09-02,"dell rapids","us",NA
1999-11-02,"deming","us",NA
2013-07-14,"denham springs","us",NA
2000-09-17,"denver","us",NA
2005-09-02,"denver (i-25&#44 southbound)","us",NA
2005-05-11,"depere",NA,NA
2011-10-19,"depoe bay","us",NA
2012-11-19,"derby","us",NA
1999-11-02,"des moines","us",NA
1999-11-02,"des plaines","us",NA
2002-09-28,"desert",NA,NA
2006-10-30,"desolation wilderness",NA,NA
1999-11-02,"detroit","us",NA
2007-04-27,"detroit (metro area)","us",NA
2001-10-12,"dfw airport (north of) (dallas)",NA,NA
2011-01-05,"dimona (israel)",NA,NA
1999-08-30,"dinosaur","us",NA
2013-08-30,"dog bone lake (near)",NA,NA
2004-07-25,"dont know",NA,NA
2009-01-10,"douglas","us",NA
1999-11-02,"douglas","us",NA
2008-03-31,"dousman","us",NA
1999-11-02,"dowling","us",NA
1999-11-02,"downey","us",NA
1999-01-28,"downey (north american aviation)","us",NA
2008-10-31,"doylestown","us",NA
1999-11-02,"doylestown","us",NA
2013-09-30,"drexel hill","us",NA
1999-11-02,"duarte","us",NA
2003-09-09,"dublin (republic of ireland)",NA,NA
2012-10-30,"dubois",NA,NA
2014-04-24,"ducannon",NA,NA
2012-08-05,"duluth",NA,NA
2012-07-04,"duluth",NA,NA
2000-04-01,"duluth","us",NA
2008-06-12,"dundas island (south of) (canada)",NA,NA
2012-10-30,"dunedin","us",NA
2007-08-07,"dunedin (new zealand)",NA,NA
2009-03-19,"durham",NA,NA
2014-05-02,"durham (uk/england)","gb",NA
2002-03-19,"durham (uk/england)","gb",NA
